placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,wednesday,thursday,friday,saturday,saturday_open,saturday_close,sunday,sunday_open,sunday_close,monday,tuesday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,pricing,info,isBlackOwned
https://www.google.com/maps/place/El+Pastor+Taco+Truck/data=!4m7!3m6!1s0x886b5132becd8ca1:0x58dbd8b363d187d5!8m2!3d39.7602961!4d-86.1088905!16s%2Fg%2F11f6ydgzqb!19sChIJoYzNvjJRa4gR1YfRY7PY21g,El Pastor Taco Truck,4.7,46,Taco restaurant,,"1053997, Indianapolis, IN 46201, United States","QV6R+4C Indianapolis, Indiana, USA",,+1 317-629-2332,11 am - 11 pm,11 am - 11 pm,11 am - 12 am,11 am - 11 pm,11:00,23:00,2 - 10 pm,14:00,22:00,11 a.m. - 11 p.m.,11 a.m. - 11 p.m.,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uFLNVUb7cAQbupyawLPl-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.3093&pitch=0&thumbfov=100,FALSE,39.7603125,-86.1089375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:34.600Z,,,
https://www.google.com/maps/place/Tha+Corn+Man/data=!4m7!3m6!1s0x886b510d68e53e0d:0xfdb231cda694f066!8m2!3d39.8024794!4d-86.1499432!16s%2Fg%2F11jh4nb07m!19sChIJDT7laA1Ra4gRZvCUps0xsv0,Tha Corn Man,3.8,9,Takeout Restaurant,Â· Curbside pickup Â· Delivery Â· Dine-in,"2442 Central Ave, Indianapolis, IN 46205, United States","RV22+X2 Indianapolis, Indiana, USA",https://tha-corn-man.ueniweb.com/?utm_campaign=gmb,+1 317-360-2900,3 - 9 pm,3 - 9 pm,3 - 9 pm,3 - 9 pm,15:00,21:00,3 - 9 pm,15:00,21:00,3 - 9 p.m.,3 - 9 p.m.,Closed,https://lh3.googleusercontent.com/gps-proxy/AFm_dcSwAz40lr9pHiWhFrpmQcwyTssGapE5lQST78bT5SGJMy4ZRRuwARQmk5VnUGtj-g9eapswuY8GmMICrbe_SPw8nXAruHxOQ1MQ5TTjEO0YIMBWIF7JiPeF6zChUHg956koqYQjyDH1tafat8SW0mvC7BbRaTA8VTpmFGOFp1No2AN5XjeeFD0V=w426-h240-k-no,FALSE,39.8024375,-86.1499375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:34.950Z,$,LGBTQ+ friendly,TRUE
https://www.google.com/maps/place/Taqueria+Los+Potrillos/data=!4m7!3m6!1s0x886b4b7b8f8fc35b:0xff77f2c29aaaaf46!8m2!3d39.8331972!4d-86.0109597!16s%2Fg%2F11jcf_vkyy!19sChIJW8OPj3tLa4gRRq-qmsLyd_8,Taqueria Los Potrillos,4.5,69,Restaurant,Â· Dine-in Â· Takeout Â· Delivery,"8925 42nd St, Indianapolis, IN 46226, United States","RXMQ+7J Indianapolis, Indiana, USA",,+1 317-654-6821,11:30 am - 10 pm,11:30 am - 10 pm,11:30 am - 11:30 pm,11:30 am - 11:30 pm,11:30,23:30,3 - 11 pm,15:00,23:00,11:30 a.m. - 10 p.m.,11:30 a.m. - 10 p.m.,Closing soon,https://lh5.googleusercontent.com/p/AF1QipPGNLfaGzHZS0ro6gF7GQVtMrRON4N-LIsQxo8p=w408-h306-k-no,TRUE,39.8331875,-86.0109375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:11.652Z,,,
https://www.google.com/maps/place/Snack+shack/data=!4m7!3m6!1s0x886b570cfe4887e7:0x90646f243b1ab3c!8m2!3d39.8012781!4d-86.1874085!16s%2Fg%2F11qnj8q1r0!19sChIJ54dI_gxXa4gRPKuxQ_JGBgk,Snack shack,4,1,american restaurant,,"2405 N Harding St, Indianapolis, IN 46208, United States","RR27+G2 Indianapolis, Indiana, USA",,+1 317-657-1773,3 - 9 pm,3 - 9 pm,3 - 9 pm,3 - 9:30 pm,15:00,21:30,3 - 9 pm,15:00,21:00,3 p.m. - 9 a.m.,3 - 9 p.m.,Temporarily closed,https://lh5.googleusercontent.com/p/AF1QipOVsCyJc4L4IzO4x0Dyr9uQxO7RfFpZ8RCU15BO=w408-h724-k-no,FALSE,39.8013125,-86.1874375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:20:53.983Z,,,
https://www.google.com/maps/place/Taqueria+El+Taco+Loco/data=!4m7!3m6!1s0x886b576fff8a9bd7:0x29c961d16fc451c0!8m2!3d39.7652112!4d-86.2055986!16s%2Fg%2F11clzgh2b6!19sChIJ15uK_29Xa4gRwFHEb9FhySk,Taqueria El Taco Loco,4.4,360,Mexican restaurant,Â· Dine-in Â· Takeout Â· Delivery,"2705 W Washington St, Indianapolis, IN 46222, United States","QQ8V+3Q Indianapolis, Indiana, USA",http://www.facebook.com/El-Volkan-Mexican-Restaurant-346354408845765/,+1 317-910-5930,5 - 10:55 pm,11 am - 10:55 pm,11 am - 11:50 pm,11 am - 11:50 pm,11:00,23:50,5 - 10:55 pm,17:00,22:55,5 - 10:55 p.m.,5 - 10:55 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPUVP90vHi-D7O898zWuIocHwxhJGzxF0GHbwvN=w408-h306-k-no,TRUE,39.7651875,-86.2055625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:45.282Z,,,
https://www.google.com/maps/place/Taste+Of+Cholulas/data=!4m7!3m6!1s0x886b48cb5ca1a137:0x44228f14324eb28f!8m2!3d39.7735186!4d-86.0108822!16s%2Fg%2F11g8v3v08v!19sChIJN6GhXMtIa4gRj7JOMhSPIkQ,Taste Of Cholulas,4.2,43,Taco restaurant,Â· Dine-in Â· Drive-through Â· Delivery,"8901-8925 E Washington St, Indianapolis, IN 46219, United States","QXFQ+CJ Indianapolis, Indiana, USA",,+1 317-628-1258,5 pm - 12 am,5 pm - 12 am,5 pm - 12 am,5 pm - 12 am,17:00,0:00,5 pm - 12 am,17:00,0:00,5 p.m. - 12 a.m.,5 p.m. - 12 a.m.,Open now,https://lh5.googleusercontent.com/p/AF1QippmX49kRaNiBoVsXl2UtWWFCjcOw7yGjnyZlNxn=w408-h306-k-no,FALSE,39.7735625,-86.0109375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:57.004Z,,,
https://www.google.com/maps/place/Pico+de+Gallo+Food+Truck/data=!4m7!3m6!1s0x886b565bd7262ae7:0x4ad7e76156a0fad5!8m2!3d39.8099204!4d-86.2212091!16s%2Fg%2F11bvt1sl43!19sChIJ5yom11tWa4gR1fqgVmHn10o,Pico de Gallo Food Truck,4.5,252,Taco restaurant,Â· Dine-in Â· Takeout Â· Delivery,"3014 Lafayette Rd #3000, Indianapolis, IN 46222, United States","RQ5H+XG Indianapolis, Indiana, USA",https://www.facebook.com/peregrino1982/,+1 317-658-6970,5 pm - 1 am,5 pm - 1 am,5 pm - 4 am,5 pm - 4 am,17:00,4:00,5 pm - 1 am,17:00,1:00,Closed,Closed,Open now,https://lh5.googleusercontent.com/p/AF1QipOxsrs6uleA7Y3wnng0i6vOoi4l_VIocpX2YvBy=w408-h306-k-no,TRUE,39.8099375,-86.2211875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:14:46.826Z,,,
https://www.google.com/maps/place/FELIX+TACOS+TRUCK/data=!4m7!3m6!1s0x886b575f1c4f1a55:0xd1c8e6e8da43a801!8m2!3d39.764207!4d-86.211581!16s%2Fg%2F11r6fn5cny!19sChIJVRpPHF9Xa4gRAahD2ujmyNE,FELIX TACOS TRUCK,4.5,29,Taco restaurant,Â· Dine-in Â· Takeout Â· Delivery,"3145 W Washington St, Indianapolis, IN 46222, United States","QQ7Q+M9 Indianapolis, Indiana, USA",,+1 347-489-5554,5 pm - 12 am,5 pm - 12 am,5 pm - 2 am,5 pm - 2 am,17:00,2:00,5 pm - 12 am,17:00,0:00,5 p.m. - 12 a.m.,5 p.m. - 12 a.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOQ29lXYYwxBB2ak0e3de8advfk5cRBMzBjs2Wq=w408-h544-k-no,FALSE,39.7641875,-86.2115625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:30.615Z,,,
https://www.google.com/maps/place/Birrieria+Iturbidense/data=!4m7!3m6!1s0x886ca7430220ca81:0xf8069a27cea6b195!8m2!3d39.7470463!4d-86.2701611!16s%2Fg%2F11q8tr9cf4!19sChIJgcogAkOnbIgRlbGmzieaBvg,Birrieria Iturbidense,4.7,86,Restaurant,Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"Lot Food Truck, 6302 W Washington St, Indianapolis, IN 46241, United States","PPWH+RW Indianapolis, Indiana, USA",,+1 317-828-3558,6 pm - 12 am,6 pm - 12 am,6 pm - 1 am,6 pm - 1 am,18:00,1:00,6 - 11 pm,18:00,23:00,Closed,Closed,Open now,https://lh3.googleusercontent.com/gps-proxy/AFm_dcTebV1VWDgPfo993dvNsjVQoG8o4iw7lJyp3eBFJ-egdeR8Z6cl30iKkmq3tue1p7rAZmrzqk9vLg3zqK-5RL0WTDkPtbsexzJCQR6Wn_qH0L_DHlx61Cn_pWgJURFq3sJJPtvhfFVRzfRhlQehtW8S966LAwA6AHBCjing5V_JpmLXFB0kbifP=w426-h240-k-no,TRUE,39.7470625,-86.2701875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:31.919Z,$$,,
https://www.google.com/maps/place/Tacos+y+tortas+arroyo/data=!4m7!3m6!1s0x886b591c7c3204e1:0x4e59b2658e23957c!8m2!3d39.7512443!4d-86.1975392!16s%2Fg%2F11srb4cxkz!19sChIJ4QQyfBxZa4gRfJUjjmWyWU4,Tacos y tortas arroyo,5,4,Taco restaurant,Â· Dine-in Â· Takeout,"2120 W Morris St, Indianapolis, IN 46221, United States","QR22+FX Indianapolis, Indiana, USA",http://ordertacosytortasarroyo.com/,+1 317-999-3333,6 - 11:40 pm,6 pm - 12 am,6 pm - 12 am,6 pm - 12 am,18:00,0:00,6 - 11 pm,18:00,23:00,Closed,6 - 11:40 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipN7O-tjEM0b2tsD7sf6eoyt3Pn1xxfDtQfyUPeF=w408-h544-k-no,TRUE,39.7511875,-86.1975625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:43.826Z,,,
https://www.google.com/maps/place/Quick+bite/data=!4m7!3m6!1s0x886ca938566662dd:0xe31f9445558e3f66!8m2!3d39.8239402!4d-86.2697451!16s%2Fg%2F11tdsv3dqg!19sChIJ3WJmVjipbIgRZj-OVUWUH-M,Quick bite,4.4,20,Fast food restaurant,Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"3801 N High School Rd, Indianapolis, IN 46254, United States","RPFJ+H4 Indianapolis, Indiana, USA",,+1 574-440-3804,6 pm - 3 am,6 pm - 3 am,6 pm - 3 am,6 pm - 3 am,18:00,3:00,6 pm - 3 am,18:00,3:00,6 p.m. - 3 a.m.,6 p.m. - 3 a.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipOKXrB6628qE6cVq79wi9-YG9EnTihfop_C1rQG=w408-h544-k-no,TRUE,39.8239375,-86.2696875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:58.477Z,$,,
https://www.google.com/maps/place/The+Night+Owl+Food+Truck/data=!4m7!3m6!1s0x886b51210246a345:0xf594e1bb5267c232!8m2!3d39.7616862!4d-86.1579303!16s%2Fg%2F11stb8y8sh!19sChIJRaNGAiFRa4gRMsJnUrvhlPU,The Night Owl Food Truck,5,9,Restaurant,Â· Dine-in Â· Curbside pickup,"South and, S Meridian St, Indianapolis, IN 46225, United States","QR6R+MR Indianapolis, Indiana, USA",http://mercersnightowl.com/,+1 267-207-9828,Closed,8:30 pm - 2:30 am,8:30 pm - 3:30 am,8:30 pm - 3:30 am,20:30,3:30,6 pm - 1 am,18:00,1:00,Closed,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipPQ1tqOhO4iB6lJXFNHYI9YpS5TUsjJBekxtkz5=w408-h306-k-no,TRUE,39.7616875,-86.1579375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:13.909Z,,,
https://www.google.com/maps/place/Fast-Taco%27s/data=!4m7!3m6!1s0x886b5444b5dd5c7f:0x93a1241a3eb6c68d!8m2!3d39.8675098!4d-86.2019607!16s%2Fg%2F11ddxfd1tz!19sChIJf1zdtURUa4gRjca2PhokoZM,Fast-Taco's,4.4,191,Fast food restaurant,Â· Dine-in Â· Takeout Â· Delivery,"6154 Michigan Rd, Indianapolis, IN 46228, United States","VQ9X+26 Indianapolis, Indiana, USA",,+1 317-701-8182,7 pm - 1 am,7 pm - 1 am,7 pm - 1 am,7 pm - 3 am,19:00,3:00,7 pm - 12 am,19:00,0:00,7 p.m. - 1 a.m.,7 p.m. - 1 a.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPUQymYavAP4JM49uGBfpzVVeXjh1iore_Dpgtl=w408-h272-k-no,FALSE,39.8675625,-86.2019375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:14.720Z,,,
https://www.google.com/maps/place/Funnel+Frenzy/data=!4m7!3m6!1s0x886b519fd002f2b7:0x74f12b29ac8fb090!8m2!3d39.8030298!4d-86.1219811!16s%2Fg%2F11nsb3gqhl!19sChIJt_IC0J9Ra4gRkLCPrCkr8XQ,Funnel Frenzy,4,0,Restaurant,Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"2434 N Keystone Ave, Indianapolis, IN 46218, United States","RV3H+66 Indianapolis, Indiana, USA",,,9 am - 8 pm,9 am - 8 pm,9 am - 8 pm,9 am - 8 pm,9:00,20:00,9 am - 5 pm,9:00,17:00,Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipN_SwDqxu9IxSpdKIrdQdQjFBDlG2yN2B5E3foI=w408-h463-k-no,TRUE,39.8030625,-86.1219375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:25.761Z,,Identifies as veteran-owned,TRUE
https://www.google.com/maps/place/Juannita%27s+Mexican+Food+Truck/data=!4m7!3m6!1s0x886b4f0edbaba28d:0xe7b5adc2b4f2d599!8m2!3d39.7966114!4d-86.0464476!16s%2Fg%2F11jt8dn7gr!19sChIJjaKr2w5Pa4gRmdXytMKttec,Juannita's Mexican Food Truck,3,2,Taco restaurant,Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"6996 East 21st St, Indianapolis, IN 46219, United States","QXW3+JC Indianapolis, Indiana, USA",http://juannitas.com/,+1 317-559-2677,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1Qipm3x5_Y6Ot7uRmDobLteLAKPzBod7j40F_ViEkm=w408-h272-k-no,TRUE,39.7965625,-86.0464375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:19.361Z,,,
https://www.google.com/maps/place/Mr+%26+Mrs+Hot+Dog+Stand/data=!4m7!3m6!1s0x886b455b1cbc504d:0x7760e85e32fbb8e1!8m2!3d39.721511!4d-86.0863762!16s%2Fg%2F11jn41d_d5!19sChIJTVC8HFtFa4gR4bj7Ml7oYHc,Mr & Mrs Hot Dog Stand,3,3,Hot dog stand,Â· Drive-through Â· No-contact delivery,"403 Main St, Beech Grove, IN 46107, United States","PWC7+JC Beech Grove, Indiana, USA",http://mrandmrshotdogstand.com/,+1 317-506-0992,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipPdAxmViENq1kvy9vTnbGvuvnxIpNEVlHq0Hog0=w426-h240-k-no,TRUE,39.7215625,-86.0864375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:17.998Z,$,,
https://www.google.com/maps/place/El+Venezolano+Food+Truck/data=!4m7!3m6!1s0x8814b3dd2c0eb583:0xdf8ff2f958b9791b!8m2!3d39.9278825!4d-86.0658242!16s%2Fg%2F11qq_qv0ps!19sChIJg7UOLN2zFIgRG3m5WPnyj98,El Venezolano Food Truck,3.7,3,Venezuelan restaurant,Â· Dine-in Â· Takeout Â· Delivery,"9642 Allisonville Rd Suite B, Indianapolis, IN 46250, United States","WWHM+5M Indianapolis, Indiana, USA",,+1 317-288-0844,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipPGTOcCPPBKzdhsD2fnS4B-zbskQ2FXaPte8Kw4=w408-h544-k-no,TRUE,39.9279375,-86.0658125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:34.960Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Indy+Porkopolis+BBQ/data=!4m7!3m6!1s0x8814aac8c6ffeebf:0x67182c1be755cbfe!8m2!3d39.704057!4d-86.148415!16s%2Fg%2F11hd7dql1w!19sChIJv-7_xsiqFIgR_stV5xssGGc,Indy Porkopolis BBQ,3.9,301,Restaurant,Â· Dine-in Â· Curbside pickup Â· Delivery,"4225 S East St, Indianapolis, IN 46227, United States","PV32+JJ Indianapolis, Indiana, USA",http://www.indybbqcatering.com/,+1 317-903-7975,11 am - 7 pm,11 am - 8 pm,11 am - 8 pm,11 am - 8 pm,11:00,20:00,Closed,#VALUE!,#VALUE!,11 a.m. - 7 p.m.,11 a.m. - 7 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPDgDGucPHcntPG8mdl1w_s_3nliyLZeUILTLVu=w426-h240-k-no,TRUE,39.7040625,-86.1484375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:08.866Z,$$,,
https://www.google.com/maps/place/La+marina+Maxican+Food+Truck/data=!4m7!3m6!1s0x886b5dbdb7f38cb9:0x4116dca938d34eb9!8m2!3d39.6631666!4d-86.1259341!16s%2Fg%2F11sh1wpb0s!19sChIJuYzzt71da4gRuU7TOKncFkE,La marina Maxican Food Truck,4,5,Mexican restaurant,Â· Dine-in Â· Takeout Â· Delivery,"7155 Madison Ave, Indianapolis, IN 46227, United States","MV7F+7J Indianapolis, Indiana, USA",,,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JQZG7pOMmcaH8EeefhS6eA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.936256&pitch=0&thumbfov=100,FALSE,39.6631875,-86.1259375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:17.010Z,,,
https://www.google.com/maps/place/Fiesta+on+The+Go/data=!4m7!3m6!1s0x886b51f991eb775b:0x9a27777900be57b8!8m2!3d39.8250745!4d-86.1177613!16s%2Fg%2F11jd86kjpd!19sChIJW3frkflRa4gRuFe-AHl3J5o,Fiesta on The Go,4,7,Restaurant,Â· Dine-in Â· Takeout Â· Delivery,"2719 E 38th St, Indianapolis, IN 46218, United States","RVGJ+2V Indianapolis, Indiana, USA",,,4 - 10 pm,4 - 10 pm,4 - 10 pm,4 - 10 pm,16:00,22:00,Closed,#VALUE!,#VALUE!,4 - 10 p.m.,4 - 10 p.m.,Closing soon,https://lh5.googleusercontent.com/p/AF1QipOES4sgamwkvfp82rbB24_642lYkOr7djVshwH3=w408-h408-k-no,FALSE,39.8250625,-86.1178125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:00.789Z,$,,
https://www.google.com/maps/place/Da+Blue+Lagoon:+Jamaican+Kitchen/data=!4m7!3m6!1s0x886b4af7db937e35:0xf574c7c555aaeee9!8m2!3d39.869938!4d-85.958539!16s%2Fg%2F11ddzrvh9w!19sChIJNX6T2_dKa4gR6e6qVcXHdPU,Da Blue Lagoon: Jamaican Kitchen,4,405,Jamaican restaurant,Â· Dine-in Â· Takeout Â· No-contact delivery,"11705 Pendleton Pike, Indianapolis, IN 46236, United States","V29R+XH Indianapolis, Indiana, USA",http://www.dabluelagoon.com/,+1 317-855-3778,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipNoqDLWxYRRwMlDpaTbTckrcv_7TSpZe-6wcvCj=w408-h306-k-no,TRUE,39.8699375,-85.9585625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:31.506Z,,LGBTQ+ friendly,TRUE
https://www.google.com/maps/place/The+Grub+House/data=!4m7!3m6!1s0x886b50e2ab609399:0xe5aaa36b0a4ee38c!8m2!3d39.7937191!4d-86.1445346!16s%2Fg%2F11b5pk3nyt!19sChIJmZNgq-JQa4gRjONOCmujquU,The Grub House,4.1,447,Breakfast restaurant,Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"1953 N College Ave, Indianapolis, IN 46202, United States","QVV4+F5 Indianapolis, Indiana, USA",http://grubhouseindy.com/,+1 317-974-9089,8 am - 6 pm,8 am - 6 pm,8 am - 6 pm,8 am - 6 pm,8:00,18:00,Closed,#VALUE!,#VALUE!,Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipOvEnNvw1ZI62Wk4yQ3smOndlIPXOHMOA3Yx6PL=w408-h363-k-no,TRUE,39.7936875,-86.1445625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:40.976Z,$,,
https://www.google.com/maps/place/Super+Tacos/data=!4m7!3m6!1s0x886ca7c1a50835ab:0x6fa21b8d463f6027!8m2!3d39.7505398!4d-86.2569502!16s%2Fg%2F11t176xkq_!19sChIJqzUIpcGnbIgRJ2A_Ro0bom8,Super Tacos,4.1,15,Mexican restaurant,Â· Dine-in Â· Takeout,"5653 W Washington St, Indianapolis, IN 46241, United States","QP2V+66 Indianapolis, Indiana, USA",,+1 317-656-9922,5 - 9 pm,5 - 9 pm,5 - 9 pm,Closed,#VALUE!,#VALUE!,Closed,#VALUE!,#VALUE!,5 - 9 p.m.,5 - 9 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPgm8zLjucR8dOK8xl23Qbros3eHkheBIN4gC_O=w408-h306-k-no,TRUE,39.7505625,-86.2569375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:16.251Z,,,
https://www.google.com/maps/place/Tacos+Without+Borders/data=!4m7!3m6!1s0x886b513835a43df9:0x5caab7705970c7b4!8m2!3d39.836564!4d-86.1515634!16s%2Fg%2F11q1qp05lb!19sChIJ-T2kNThRa4gRtMdwWXC3qlw,Tacos Without Borders,4.2,5,Mobile caterer,,,,,+1 219-508-7956,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipOczdeiqixAYp9VJraXryjQoQWGEbCHIW9L5yOq=w408-h306-k-no,TRUE,,,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:42.503Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Byrne%27s+Grilled+Pizza/data=!4m7!3m6!1s0x886b53c1e9a2e269:0x67c589884e0128cc!8m2!3d39.8545589!4d-86.1592491!16s%2Fg%2F11b6cn5gb1!19sChIJaeKi6cFTa4gRzCgBToiJxWc,Byrne's Grilled Pizza,4.3,331,Pizza restaurant,Â· Dine-in Â· Curbside pickup Â· Delivery,"5615 N Illinois St, Indianapolis, IN 46208, United States","VR3R+R8 Indianapolis, Indiana, USA",https://byrnespizza.com/,+1 317-737-2056,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipmMRGmfAjiRrLpvlNWbUjRu0-V6yaeJAVoEs69u=w408-h240-k-no-pi-20-ya334.57913-ro-0-fo100,TRUE,39.8545625,-86.1591875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:00.090Z,$$,LGBTQ+ friendly,
https://www.google.com/maps/place/TACOPOLIS+%28LA+CAPITAL+DEL+TACO%29/data=!4m7!3m6!1s0x886b57c1908ac7b5:0xca161f855a86f109!8m2!3d39.8237417!4d-86.2422862!16s%2Fg%2F11sgkvp4x_!19sChIJtceKkMFXa4gRCfGGWoUfFso,TACOPOLIS (LA CAPITAL DEL TACO),4.4,66,Taco restaurant,Â· Takeout Â· Delivery,"4857 W 38th St, Indianapolis, IN 46254, United States","RQF5+F3 Indianapolis, Indiana, USA",https://www.instagram.com/tacopolisin/?hl=en,+1 317-488-8724,3 - 11:30 pm,3 - 11:30 pm,2:30 pm - 12 am,2:30 pm - 12:30 am,14:30,0:30,Closed,#VALUE!,#VALUE!,Closed,3 - 11:30 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipPVMAzCzNepPbDSjcfmpCdRXqfMLWvESsKnonDb=w408-h306-k-no,TRUE,39.8236875,-86.2423125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:39.339Z,,LGBTQ+ friendly,
